0.0052 7331
0.0124 6904
0.0 10923
0.0898 7538
0.0978 7045
0.0684 6923
0.0432 7805
0.0128 6901
0.0088 6937
0.059 6929
0.093 6839
0.04 7318
0.0726 7774
0.0774 6942
0.0816 7005
0.0988 7249
0.0268 7989
0.021 7516
0.035 7579
0.061 7429
0.0536 6919
0.098 7113
0.0592 6932
0.0772 6906
0.006 7124
0.08 7500
0.043 7818
0.0964 6818
0.0906 7111
0.0958 6772
0.054 6938
0.036 7623
0.075 7318
0.0216 7288
0.018 7490
0.051 6988
0.0104 6976
0.0244 6940
0.0782 7154
0.0608 7352
0.0362 7574
0.0778 7048
0.0032 7694
0.047 7619
0.0564 7107
0.0644 6979
0.0982 7142
0.0122 6918
0.0028 7731
0.0146 7196
0.0238 6941
0.015 7343
0.0586 6930
0.0162 7630
0.0662 6892
0.0322 8346
0.0784 7212
0.0136 6933
0.0616 7695
0.0612 7504
0.0588 6930
0.0924 6874
0.0742 7572
0.062 7773
0.069 7015
0.038 7161
0.0152 7417
0.0398 7311
0.0002 10595
0.083 7044
0.027 8118
0.0454 7504
0.0934 6830
0.0156 7538
0.004 7551
0.0096 6961
0.0884 7457
0.063 7564
0.0714 7772
0.0288 8034
0.0342 7470
0.03 7929
0.0436 7783
0.0598 7000
0.033 7899
0.0928 6888
0.0372 7263
0.0406 7360
0.0822 6956
0.0042 7552
0.0998 7257
0.0336 7616
0.0314 8539
0.076 6994
0.0358 7639
0.0078 7010
0.0354 7619
0.0838 7080
0.09 7477
0.0116 6965
0.049 7094
0.0594 6945
0.0572 7019
0.0896 7618
0.0748 7395
0.0984 7191
0.0326 8113
0.0736 7642
0.0938 6741
0.0522 6892
0.002 8283
0.0562 7103
0.07 7285
0.0494 7124
0.0036 7638
0.012 6941
0.087 6890
0.017 7581
0.0692 7066
0.0492 7114
0.0276 8370
0.044 7727
0.0208 7582
0.0768 6871
0.0936 6755
0.0262 7580
0.0022 8060
0.0558 7123
0.095 6686
0.0794 7433
0.0274 8322
0.0064 7061
0.0458 7554
0.0754 7151
0.0854 6841
0.0054 7273
0.0514 6922
0.0654 6867
0.0952 6714
0.0306 8161
0.0462 7604
0.1 7376
0.0622 7759
0.0154 7481
0.0992 7296
0.0718 7814
0.0538 6911
0.0188 7504
0.0602 7093
0.0082 6990
0.039 7292
0.0194 7593
0.0524 6917
0.0214 7362
0.0792 7389
0.0632 7487
0.0102 6984
0.0466 7653
0.0394 7312
0.0166 7614
0.0478 7344
0.0486 7134
0.0298 7910
0.0448 7525
0.0606 7271
0.0344 7479
0.057 7045
0.0246 6944
0.0318 8527
0.0446 7566
0.0428 7835
0.0554 7103
0.034 7497
0.0502 7129
0.0776 6979
0.0186 7482
0.0518 6893
0.0968 6892
0.0228 6950
0.0686 6944
0.0272 8237
0.0488 7125
0.019 7538
0.003 7660
0.0746 7458
0.0256 7211
0.0566 7093
0.0132 6900
0.0904 7232
0.0106 6993
0.0034 7652
0.0948 6665
0.025 6970
0.0376 7187
0.0618 7743
0.079 7343
0.0192 7566
0.0638 7213
0.0596 6961
0.0062 7085
0.072 7794
0.0834 7102
0.0804 7416
0.042 7645
0.0048 7444
0.0666 6878
0.0472 7559
0.0368 7386
0.0812 7129
0.0252 7022
0.014 7013
0.066 6889
0.0882 7356
0.0174 7537
0.02 7677
0.0204 7692
0.0384 7188
0.0756 7098
0.0824 7009
0.055 7073
0.0532 6917
0.0012 9297
0.0248 6945
0.0584 6930
0.086 6790
0.0176 7517
0.05 7155
0.0232 6938
0.0922 6860
0.0902 7349
0.0872 6952
0.0206 7619
0.0408 7373
0.0826 6962
0.032 8446
0.0976 7026
0.0148 7269
0.074 7611
0.065 6902
0.0396 7311
0.0172 7562
0.0312 8450
0.045 7478
0.0084 6964
0.094 6684
0.0402 7328
0.0738 7632
0.0434 7803
0.0348 7548
0.092 6849
0.001 9518
0.026 7449
0.0182 7487
0.0266 7859
0.0546 7011
0.0068 7031
0.0614 7601
0.0516 6901
0.0634 7397
0.0046 7494
0.0286 8112
0.0578 6922
0.0732 7680
0.0168 7600
0.0576 6966
0.0296 7899
0.0912 6873
0.0926 6860
0.0528 6919
0.0456 7530
0.0642 7050
0.052 6909
0.0874 6979
0.077 6895
0.008 7002
0.0886 7553
0.0866 6785
0.0762 6945
0.0346 7509
0.0534 6897
0.0712 7768
0.0026 7734
0.0842 7051
0.0678 6882
0.016 7619
0.0806 7354
0.0628 7632
0.028 8349
0.0944 6672
0.0832 7058
0.068 6899
0.0024 7900
0.0074 7032
0.0542 6960
0.0142 7077
0.0224 7033
0.0058 7176
0.0264 7718
0.0544 6997
0.0324 8238
0.0868 6847
0.0908 7009
0.0986 7184
0.0704 7476
0.071 7703
0.081 7208
0.0018 8496
0.0158 7590
0.0604 7160
0.0008 9809
0.089 7680
0.0126 6899
0.0412 7415
0.0134 6902
0.0864 6788
0.0242 6927
0.0338 7554
0.0752 7251
0.0504 7139
0.0086 6953
0.082 7009
0.0474 7490
0.0552 7111
0.0786 7264
