0.0	0.9271012955309711
0.0002	0.9180944267183295
0.0004	0.9318566273597464
0.0006	0.9329461349105252
0.0008	0.918446673520461
0.001	0.9236238823331845
0.0012	0.9575993151666824
0.0014	0.9340643137126403
0.0016	0.9409372222472526
0.0018	0.9518486813272332
0.002	0.9246191843438584
0.0022	0.9305336539052292
0.0024	0.9211171957877836
0.0026	0.9405972631242653
0.0028	0.9409577017124929
0.003	0.9512138179047869
0.0032	0.9411747840440391
0.0034	0.9187170024616317
0.0036	0.9265729253277738
0.0038	0.9171032206007037
0.004	0.9848738669735856
0.0042	0.9341667110388413
0.0044	0.9419161406857344
0.0046	0.9811261248346284
0.0048	0.9292106804507121
0.005	0.9370379320655179
0.0052	0.9428459084076397
0.0054	0.938049617648384
0.0056	0.9173530700766341
0.0058	0.9397494132633208
0.006	0.9557684509742082
0.0062	0.9216046070605004
0.0064	0.9338963820976707
0.0066	0.9236156905470885
0.0068	0.9378161517446456
0.007	0.9228128955096725
0.0072	0.9255448561727156
0.0074	0.9382707958729781
0.0076	0.9379922751457114
0.0078	0.9203676473599921
0.008	0.9326553265041143
0.0082	0.9175824400873245
0.0084	0.9428172371563034
0.0086	0.9445293204503844
0.0088	0.9164970284295937
0.009	0.9375622063756671
0.0092	0.9317460382474493
0.0094	0.9250369654347586
0.0096	0.9240048003866523
0.0098	0.9345763003436455
0.01	0.9236074987609924
0.0102	0.9388401250066558
0.0104	0.9225302788893577
0.0106	0.94710973307065
0.0108	0.9457498965787006
0.011	0.9235993069748962
0.0112	0.9316395450282002
0.0114	0.9262780210283149
0.0116	0.9377137544184446
0.0118	0.9244553486219368
0.012	0.9655944983964578
0.0122	0.920261154140743
0.0124	0.9332656145682724
0.0126	0.9406587015199859
0.0128	0.959475234182685
0.013	0.92919429687852
0.0132	0.9333884913597136
0.0134	0.9453157319156082
0.0136	0.9251516504401037
0.0138	0.9203471678947519
0.014	0.9317869971779297
0.0142	0.9450740742257738
0.0144	0.9246150884508104
0.0146	0.9321924905896857
0.0148	0.9398395229103778
0.015	0.9438494022044096
0.0152	0.9451068413701581
0.0154	0.9330690117019664
0.0156	0.917942878675552
0.0158	0.917942878675552
0.016	0.9462659791027537
0.0162	0.9216168947396446
0.0164	0.9362883836377265
0.0166	0.9463151298193302
0.0168	0.9414082499477774
0.017	0.9197532634027861
0.0172	0.9509066259261838
0.0174	0.9921481730269059
0.0176	0.9491863508460067
0.0178	0.9229849230176902
0.018	0.919654961969633
0.0182	0.9244963075524172
0.0184	0.9533764494341523
0.0186	0.9172056179269047
0.0188	0.9528521751240031
0.019	0.9451109372632062
0.0192	0.9182664542263472
0.0194	0.9182705501193953
0.0196	0.9510622698620094
0.0198	0.9254916095630911
0.02	0.9206011132637305
0.0202	0.9482770625893416
0.0204	0.9368986717018846
0.0206	0.9340806972848325
